Indicador;Nível Territorial;Abertura Territorial;Variável de abertura 1;Categoria de abertura 1;Variável de abertura 2;Categoria de abertura 2;Maio;Junho;Situação Maio para Junho;Julho;Situação Junho para Julho;Agosto;Situação Julho para Agosto;Setembro;Situação Agosto para Setembro;Outubro;Situação Setembro para Outubro;Novembro;Situação Outubro para Novembro
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Grupos de Idade 2;60 anos ou mais ;-;-;   433 ;   234 ;-;   212 ;-;   144 ;-;   109 ;-;   101 ;-;   90 ;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Cor ou Raça;Total4;-;-;  3 870 ;  2 156 ;-;  1 787 ;-;  1 336 ;-;   862 ;-;   702 ;-;   796 ;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Cor ou Raça;Branca;-;-;  1 065 ;   630 ;-;   662 ;-;   527 ;-;   389 ;-;   299 ;-;   355 ;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Cor ou Raça;Preta ou parda;-;-;  2 743 ;  1 495 ;-;  1 098 ;-;   789 ;-;   465 ;-;   396 ;-;   432 ;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Nível de instrução;Total;-;-;  3 870 ;  2 156 ;-;  1 787 ;-;  1 336 ;-;   862 ;-;   702 ;-;   796 ;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;  1 100 ;   631 ;-;   514 ;-;   391 ;-;   228 ;-;   199 ;-;   188 ;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Nível de instrução;Fundamental completo ao médio incompleto;-;-;   726 ;   394 ;-;   332 ;-;   256 ;-;   163 ;-;   118 ;-;   120 ;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Nível de instrução;Médio completo ao superior incompleto;-;-;  1 567 ;   868 ;-;   680 ;-;   494 ;-;   315 ;-;   259 ;-;   320 ;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;   477 ;   264 ;-;   260 ;-;   194 ;-;   155 ;-;   127 ;-;   168 ;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Total;-;-;2,3;2,6;-;3,0;-;3,4;-;4,7;-;4,3;-;4,3;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Homem;-;-;2,9;3,6;-;4,0;-;4,4;-;6,4;-;6,4;-;5,5;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Mulher;-;-;2,5;2,8;-;3,5;-;3,9;-;5,0;-;5,0;-;5,0;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;Total;-;-;2,3;2,6;-;3,0;-;3,4;-;4,7;-;4,3;-;4,3;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;0 a 9 anos;-;-;11,8;12,5;-;15,9;-;16,1;-;31,7;-;20,5;-;20,3;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;10 a 19 anos;-;-;5,6;6,5;-;8,0;-;8,8;-;14,4;-;10,5;-;12,2;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;20 a 29 anos;-;-;4,1;5,0;-;5,6;-;6,5;-;8,8;-;9,7;-;8,5;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;30 a 59 anos;-;-;2,5;3,0;-;3,5;-;3,9;-;5,5;-;5,5;-;5,1;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;60 anos ou mais;-;-;4,9;5,8;-;6,4;-;7,5;-;8,9;-;9,7;-;9,8;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;Total ;-;-;2,3;2,6;-;3,0;-;3,4;-;4,7;-;4,3;-;4,3;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;0 a 59 anos ;-;-;2,4;2,8;-;3,2;-;3,6;-;5,1;-;4,7;-;4,6;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;60 anos ou mais ;-;-;4,9;5,8;-;6,4;-;7,5;-;8,9;-;9,7;-;9,8;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Total4;-;-;2,3;2,6;-;3,0;-;3,4;-;4,7;-;4,3;-;4,3;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Branca;-;-;3,7;4,5;-;5,1;-;5,5;-;7,3;-;6,5;-;5,5;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Preta ou parda;-;-;2,7;3,1;-;3,6;-;4,0;-;5,3;-;5,6;-;5,9;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Total;-;-;2,3;2,6;-;3,0;-;3,4;-;4,7;-;4,3;-;4,3;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;4,2;4,2;-;4,7;-;5,0;-;8,0;-;7,0;-;7,6;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Fundamental completo ao médio incompleto;-;-;4,1;5,4;-;5,9;-;6,5;-;8,6;-;10,5;-;9,1;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Médio completo ao superior incompleto;-;-;3,0;3,6;-;4,4;-;5,0;-;6,0;-;6,8;-;5,9;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;4,9;6,1;-;6,9;-;7,9;-;12,3;-;9,5;-;8,2;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Total;-;-;100,0;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Homem;-;-;43,3;43,1;-;42,7;-;42,8;-;43,3;-;42,6;-;43,1;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Mulher;-;-;56,7;56,9;-;57,3;-;57,2;-;56,7;-;57,4;-;56,9;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;Total;-;-;100,0;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;0 a 9 anos;-;-;7,2;7,7;-;7,8;-;10,0;-;9,1;-;10,4;-;10,9;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;10 a 19 anos;-;-;9,4;9,0;-;9,5;-;10,1;-;9,5;-;9,9;-;9,6;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;20 a 29 anos;-;-;17,9;17,2;-;16,9;-;16,4;-;16,1;-;16,0;-;16,5;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;30 a 59 anos;-;-;50,6;50,2;-;49,5;-;47,3;-;47,5;-;46,2;-;45,6;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;60 anos ou mais;-;-;14,8;15,8;-;16,4;-;16,2;-;17,9;-;17,4;-;17,4;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;Total ;-;-;100,0;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;0 a 59 anos ;-;-;85,2;84,2;-;83,6;-;83,8;-;82,1;-;82,6;-;82,6;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;60 anos ou mais ;-;-;14,8;15,8;-;16,4;-;16,2;-;17,9;-;17,4;-;17,4;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Total4;-;-;100,0;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Branca;-;-;40,3;40,7;-;42,2;-;43,5;-;43,1;-;41,9;-;44,4;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Preta ou parda;-;-;58,2;58,0;-;56,6;-;55,3;-;55,7;-;57,1;-;54,4;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Total;-;-;100,0;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;32,8;34,7;-;35,1;-;38,0;-;37,6;-;38,8;-;37,6;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Fundamental completo ao médio incompleto;-;-;16,3;15,9;-;16,6;-;15,9;-;15,3;-;15,5;-;15,7;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Médio completo ao superior incompleto;-;-;34,8;33,6;-;32,8;-;31,0;-;31,5;-;30,8;-;30,2;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;16,0;15,8;-;15,5;-;15,1;-;15,6;-;14,9;-;16,4;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Total;-;-;0,0;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Homem;-;-;0,7;0,8;-;0,8;-;0,9;-;1,1;-;1,3;-;1,2;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Mulher;-;-;0,5;0,6;-;0,6;-;0,7;-;0,8;-;0,9;-;0,9;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;Total;-;-;0,0;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;0 a 9 anos;-;-;2,6;3,0;-;3,2;-;3,0;-;3,6;-;3,9;-;4,0;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;10 a 19 anos;-;-;1,9;2,4;-;2,6;-;2,7;-;3,3;-;3,6;-;3,4;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;20 a 29 anos;-;-;1,4;1,8;-;1,9;-;2,2;-;2,7;-;2,7;-;2,7;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;30 a 59 anos;-;-;0,6;0,8;-;0,8;-;0,9;-;1,2;-;1,3;-;1,2;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;60 anos ou mais;-;-;1,5;1,8;-;1,9;-;2,0;-;2,2;-;2,4;-;2,5;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;Total ;-;-;0,0;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;0 a 59 anos ;-;-;0,3;0,3;-;0,4;-;0,4;-;0,5;-;0,5;-;0,5;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;60 anos ou mais ;-;-;1,5;1,8;-;1,9;-;2,0;-;2,2;-;2,4;-;2,5;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Total4;-;-;0,0;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Branca;-;-;1,1;1,2;-;1,2;-;1,3;-;1,6;-;1,7;-;1,6;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Preta ou parda;-;-;0,8;0,9;-;0,9;-;1,0;-;1,2;-;1,2;-;1,3;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Total;-;-;0,0;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-;0,0;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;1,1;1,2;-;1,2;-;1,3;-;1,4;-;1,6;-;1,6;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Fundamental completo ao médio incompleto;-;-;1,6;1,9;-;1,9;-;2,2;-;2,5;-;2,8;-;2,6;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Médio completo ao superior incompleto;-;-;1,0;1,2;-;1,3;-;1,4;-;1,7;-;1,8;-;1,8;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;2,0;2,3;-;2,5;-;2,7;-;3,4;-;3,3;-;3,1;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Sexo;Total;-;-;  1 037 ;   703 ;Queda;   666 ;Estável;   518 ;Queda;   278 ;Queda;   271 ;Estável;   337 ;Aumento
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Sexo;Homem;-;-;   469 ;   334 ;-;   304 ;-;   224 ;-;   123 ;-;   107 ;-;   170 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Sexo;Mulher;-;-;   567 ;   369 ;-;   362 ;-;   294 ;-;   154 ;-;   164 ;-;   167 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Grupos de Idade;Total;-;-;  1 037 ;   703 ;-;   666 ;-;   518 ;-;   278 ;-;   271 ;-;   337 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Grupos de Idade;0 a 9 anos;-;-;   31 ;   42 ;-;   31 ;-;   28 ;-;   15 ;-;   27 ;-;   27 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Grupos de Idade;10 a 19 anos;-;-;   92 ;   59 ;-;   70 ;-;   62 ;-;   15 ;-;   32 ;-;   24 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Grupos de Idade;20 a 29 anos;-;-;   214 ;   149 ;-;   129 ;-;   96 ;-;   52 ;-;   40 ;-;   71 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Grupos de Idade;30 a 59 anos;-;-;   584 ;   380 ;-;   361 ;-;   266 ;-;   156 ;-;   127 ;-;   185 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Grupos de Idade;60 anos ou mais;-;-;   117 ;   73 ;-;   74 ;-;   66 ;-;   40 ;-;   44 ;-;   29 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Grupos de Idade 2;Total ;-;-;  1 037 ;   703 ;-;   666 ;-;   518 ;-;   278 ;-;   271 ;-;   337 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Grupos de Idade 2;0 a 59 anos ;-;-;   920 ;   630 ;-;   592 ;-;   451 ;-;   238 ;-;   227 ;-;   307 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Grupos de Idade 2;60 anos ou mais ;-;-;   117 ;   73 ;-;   74 ;-;   66 ;-;   40 ;-;   44 ;-;   29 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Cor ou Raça;Total4;-;-;  1 037 ;   703 ;-;   666 ;-;   518 ;-;   278 ;-;   271 ;-;   337 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Cor ou Raça;Branca;-;-;   295 ;   234 ;-;   246 ;-;   224 ;-;   109 ;-;   117 ;-;   151 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Cor ou Raça;Preta ou parda;-;-;   725 ;   460 ;-;   413 ;-;   288 ;-;   164 ;-;   151 ;-;   181 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Nível de instrução;Total;-;-;  1 037 ;   703 ;-;   666 ;-;   518 ;-;   278 ;-;   271 ;-;   337 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;   259 ;   209 ;-;   185 ;-;   161 ;-;   73 ;-;   101 ;-;   89 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Nível de instrução;Fundamental completo ao médio incompleto;-;-;   199 ;   115 ;-;   134 ;-;   83 ;-;   58 ;-;   50 ;-;   50 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Nível de instrução;Médio completo ao superior incompleto;-;-;   425 ;   281 ;-;   256 ;-;   198 ;-;   105 ;-;   89 ;-;   127 ;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;   154 ;   98 ;-;   91 ;-;   76 ;-;   41 ;-;   31 ;-;   72 ;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Sexo;Total;-;-;4,0;4,7;-;5,1;-;5,8;-;7,0;-;7,1;-;6,6;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Sexo;Homem;-;-;5,1;6,1;-;6,4;-;8,0;-;9,1;-;10,3;-;8,7;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Sexo;Mulher;-;-;4,7;5,1;-;6,2;-;6,2;-;7,6;-;8,1;-;8,3;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Grupos de Idade;Total;-;-;4,0;4,7;-;5,1;-;5,8;-;7,0;-;7,1;-;6,6;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Grupos de Idade;0 a 9 anos;-;-;19,9;15,5;-;17,8;-;21,0;-;21,3;-;24,6;-;20,6;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Grupos de Idade;10 a 19 anos;-;-;10,6;12,4;-;12,9;-;14,4;-;18,8;-;16,3;-;21,2;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Grupos de Idade;20 a 29 anos;-;-;7,7;9,1;-;9,5;-;10,5;-;13,9;-;16,6;-;15,6;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Grupos de Idade;30 a 59 anos;-;-;4,7;5,4;-;6,1;-;6,5;-;9,0;-;8,4;-;8,3;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Grupos de Idade;60 anos ou mais;-;-;10,0;10,2;-;11,2;-;11,0;-;14,7;-;16,3;-;15,1;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Grupos de Idade 2;Total ;-;-;4,0;4,7;-;5,1;-;5,8;-;7,0;-;7,1;-;6,6;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Grupos de Idade 2;0 a 59 anos ;-;-;4,1;4,9;-;5,4;-;6,1;-;7,5;-;7,5;-;7,1;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Grupos de Idade 2;60 anos ou mais ;-;-;10,0;10,2;-;11,2;-;11,0;-;14,7;-;16,3;-;15,1;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Cor ou Raça;Total4;-;-;4,0;4,7;-;5,1;-;5,8;-;7,0;-;7,1;-;6,6;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Cor ou Raça;Branca;-;-;6,6;7,9;-;9,0;-;9,5;-;10,8;-;9,9;-;9,4;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Cor ou Raça;Preta ou parda;-;-;4,6;5,5;-;5,9;-;6,5;-;8,4;-;9,5;-;8,6;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Nível de instrução;Total;-;-;4,0;4,7;-;5,1;-;5,8;-;7,0;-;7,1;-;6,6;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;7,1;7,5;-;7,7;-;9,1;-;10,5;-;11,1;-;10,6;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Nível de instrução;Fundamental completo ao médio incompleto;-;-;8,4;10,1;-;9,9;-;10,6;-;13,6;-;16,2;-;17,3;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Nível de instrução;Médio completo ao superior incompleto;-;-;5,6;6,4;-;8,0;-;8,1;-;10,1;-;10,9;-;10,2;-
CV - Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;8,5;10,2;-;11,0;-;12,5;-;15,8;-;16,1;-;13,5;-
Distribuição das pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Sexo;Total;-;-;100,0;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Sexo;Homem;-;-;45,3;47,5;-;45,7;-;43,2;-;44,4;-;39,6;-;50,4;-
Distribuição das pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Sexo;Mulher;-;-;54,7;52,5;-;54,3;-;56,8;-;55,6;-;60,4;-;49,6;-
Distribuição das pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Grupos de Idade;Total;-;-;100,0;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-;100,0;-
Distribuição das pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Grupos de Idade;0 a 9 anos;-;-;3,0;6,0;-;4,7;-;5,3;-;5,3;-;10,0;-;8,0;-
Distribuição das pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Grupos de Idade;10 a 19 anos;-;-;8,9;8,4;-;10,6;-;11,9;-;5,3;-;11,9;-;7,2;-
Distribuição das pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Grupos de Idade;20 a 29 anos;-;-;20,6;21,1;-;19,4;-;18,5;-;18,7;-;14,8;-;21,0;-
Distribuição das pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (%) ;País;Brasil;Grupos de Idade;30 a 59 anos;-;-;56,3;54,0;-;54,3;-;51,4;-;56,3;-;47,0;-;55,1;-
